COUNTRY,COUNTRY_CODE,GHE_CAUSE_TITLE,YEAR,DEATHS_100K
Australia,AUS,Sickle cell disorders and trait,2000,0
Australia,AUS,Sickle cell disorders and trait,2005,0
Australia,AUS,Sickle cell disorders and trait,2010,0
Australia,AUS,Sickle cell disorders and trait,2015,0
Australia,AUS,Sickle cell disorders and trait,2019,0
Australia,AUS,Skin diseases,2000,1.249112147
Australia,AUS,Skin diseases,2005,1.628041336
Australia,AUS,Skin diseases,2010,1.777730274
Australia,AUS,Skin diseases,2015,2.258087929
Australia,AUS,Skin diseases,2019,2.3505955
Australia,AUS,Stomach cancer,2000,6.753028423
Australia,AUS,Stomach cancer,2005,6.357907387
Australia,AUS,Stomach cancer,2010,5.453554717
Australia,AUS,Stomach cancer,2015,5.339075322
Australia,AUS,Stomach cancer,2019,5.110565972
Australia,AUS,Stroke,2000,63.59133254
Australia,AUS,Stroke,2005,58.88516622
Australia,AUS,Stroke,2010,50.78577383
Australia,AUS,Stroke,2015,46.79186737
Australia,AUS,Stroke,2019,40.98444747
Australia,AUS,Sudden infant death syndrome,2000,0.432373079
Australia,AUS,Sudden infant death syndrome,2005,0.470709575
Australia,AUS,Sudden infant death syndrome,2010,0.404357033
Australia,AUS,Sudden infant death syndrome,2015,0.230014078
Australia,AUS,Sudden infant death syndrome,2019,0.174873758
Australia,AUS,Syphilis,2000,0.00127211
Australia,AUS,Syphilis,2005,0.009230681
Australia,AUS,Syphilis,2010,0.008469878
Australia,AUS,Syphilis,2015,0
Australia,AUS,Syphilis,2019,0.010578883
Australia,AUS,Testicular cancer,2000,0.111722427
Australia,AUS,Testicular cancer,2005,0.100328279
Australia,AUS,Testicular cancer,2010,0.109310603
Australia,AUS,Testicular cancer,2015,0.107381899
Australia,AUS,Testicular cancer,2019,0.118554894
Australia,AUS,Tetanus,2000,0.009790883
Australia,AUS,Tetanus,2005,0.001798217
Australia,AUS,Tetanus,2010,0.00457774
Australia,AUS,Tetanus,2015,0
Australia,AUS,Tetanus,2019,0.005188766
Australia,AUS,Thalassaemias,2000,0.030662308
Australia,AUS,Thalassaemias,2005,0.006287089
Australia,AUS,Thalassaemias,2010,0.006598536
Australia,AUS,Thalassaemias,2015,0.006536488
Australia,AUS,Thalassaemias,2019,0.001330422
Australia,AUS,Thyroid cancer,2000,0.513305683
Australia,AUS,Thyroid cancer,2005,0.544004332
Australia,AUS,Thyroid cancer,2010,0.570304388
Australia,AUS,Thyroid cancer,2015,0.674094051
Australia,AUS,Thyroid cancer,2019,0.64754184
Australia,AUS,"Trachea, bronchus, lung cancers",2000,35.86959847
Australia,AUS,"Trachea, bronchus, lung cancers",2005,36.38096438
Australia,AUS,"Trachea, bronchus, lung cancers",2010,36.35464339
Australia,AUS,"Trachea, bronchus, lung cancers",2015,35.81010853
Australia,AUS,"Trachea, bronchus, lung cancers",2019,34.78169611
Australia,AUS,Trachoma,2000,0
Australia,AUS,Trachoma,2005,0
Australia,AUS,Trachoma,2010,0
Australia,AUS,Trachoma,2015,0
Australia,AUS,Trachoma,2019,0
Australia,AUS,Trichomoniasis,2000,0
Australia,AUS,Trichomoniasis,2005,0
Australia,AUS,Trichomoniasis,2010,0
Australia,AUS,Trichomoniasis,2015,0
Australia,AUS,Trichomoniasis,2019,0
Australia,AUS,Trichuriasis,2000,0
Australia,AUS,Trichuriasis,2005,0
Australia,AUS,Trichuriasis,2010,0
Australia,AUS,Trichuriasis,2015,0
Australia,AUS,Trichuriasis,2019,0
Australia,AUS,Tuberculosis,2000,0.275997647
Australia,AUS,Tuberculosis,2005,0.286709204
Australia,AUS,Tuberculosis,2010,0.247082006
Australia,AUS,Tuberculosis,2015,0.212318175
Australia,AUS,Tuberculosis,2019,0.200863394
Australia,AUS,Uncorrected refractive errors,2000,0
Australia,AUS,Uncorrected refractive errors,2005,0
Australia,AUS,Uncorrected refractive errors,2010,0
Australia,AUS,Uncorrected refractive errors,2015,0
Australia,AUS,Uncorrected refractive errors,2019,0
Australia,AUS,Upper respiratory infections,2000,0.06284398
Australia,AUS,Upper respiratory infections,2005,0.052192391
Australia,AUS,Upper respiratory infections,2010,0.067273146
Australia,AUS,Upper respiratory infections,2015,0.049587179
Australia,AUS,Upper respiratory infections,2019,0.059513955
Australia,AUS,Urolithiasis,2000,0
Australia,AUS,Urolithiasis,2005,0
Australia,AUS,Urolithiasis,2010,0
Australia,AUS,Urolithiasis,2015,0
Australia,AUS,Urolithiasis,2019,0
Australia,AUS,Vitamin A deficiency,2000,0
Australia,AUS,Vitamin A deficiency,2005,0
Australia,AUS,Vitamin A deficiency,2010,0
Australia,AUS,Vitamin A deficiency,2015,0
Australia,AUS,Vitamin A deficiency,2019,0
Australia,AUS,Whooping cough,2000,0.000653179
Australia,AUS,Whooping cough,2005,0.006272232
Australia,AUS,Whooping cough,2010,0.010769058
Australia,AUS,Whooping cough,2015,0.012651157
Australia,AUS,Whooping cough,2019,0.005911539
Australia,AUS,Yellow fever,2000,0
Australia,AUS,Yellow fever,2005,0
Australia,AUS,Yellow fever,2010,0
Australia,AUS,Yellow fever,2015,0
Australia,AUS,Yellow fever,2019,0
Belgium,BEL,Acute hepatitis A,2000,0.236734907
Belgium,BEL,Acute hepatitis A,2005,0.170415834
Belgium,BEL,Acute hepatitis A,2010,0.114050647
Belgium,BEL,Acute hepatitis A,2015,0.115557971
Belgium,BEL,Acute hepatitis A,2019,0.111853396
Belgium,BEL,Acute hepatitis B,2000,0.579982165
Belgium,BEL,Acute hepatitis B,2005,0.24151696
Belgium,BEL,Acute hepatitis B,2010,0.156392599
Belgium,BEL,Acute hepatitis B,2015,0.116210172
Belgium,BEL,Acute hepatitis B,2019,0.146386314
Belgium,BEL,Acute hepatitis C,2000,1.033134757
Belgium,BEL,Acute hepatitis C,2005,0.846946942
Belgium,BEL,Acute hepatitis C,2010,0.79473589
Belgium,BEL,Acute hepatitis C,2015,0.519465737
Belgium,BEL,Acute hepatitis C,2019,0.46120562
Belgium,BEL,Acute hepatitis E,2000,0.003335007
Belgium,BEL,Acute hepatitis E,2005,0.001190826
Belgium,BEL,Acute hepatitis E,2010,0.006240155
Belgium,BEL,Acute hepatitis E,2015,0.003216435
Belgium,BEL,Acute hepatitis E,2019,0.000976487
Belgium,BEL,African trypanosomiasis,2000,0
Belgium,BEL,African trypanosomiasis,2005,0
Belgium,BEL,African trypanosomiasis,2010,0
Belgium,BEL,African trypanosomiasis,2015,0
Belgium,BEL,African trypanosomiasis,2019,0
Belgium,BEL,Alcohol use disorders,2000,3.23517796
Belgium,BEL,Alcohol use disorders,2005,3.157127512
Belgium,BEL,Alcohol use disorders,2010,3.614249344
Belgium,BEL,Alcohol use disorders,2015,4.417620138
Belgium,BEL,Alcohol use disorders,2019,4.335425431
Belgium,BEL,Alzheimer disease and other dementias,2000,35.7451301
Belgium,BEL,Alzheimer disease and other dementias,2005,42.84669629
Belgium,BEL,Alzheimer disease and other dementias,2010,55.41641764
Belgium,BEL,Alzheimer disease and other dementias,2015,71.89464152
Belgium,BEL,Alzheimer disease and other dementias,2019,81.59468955
Belgium,BEL,Anxiety disorders,2000,0
Belgium,BEL,Anxiety disorders,2005,0
Belgium,BEL,Anxiety disorders,2010,0
Belgium,BEL,Anxiety disorders,2015,0.009028315
Belgium,BEL,Anxiety disorders,2019,0.010590081
Belgium,BEL,Appendicitis,2000,0.14150672
Belgium,BEL,Appendicitis,2005,0.106582617
Belgium,BEL,Appendicitis,2010,0.126268193
Belgium,BEL,Appendicitis,2015,0.144741485
Belgium,BEL,Appendicitis,2019,0.145171494
Belgium,BEL,Ascariasis,2000,0
Belgium,BEL,Ascariasis,2005,0
Belgium,BEL,Ascariasis,2010,0
Belgium,BEL,Ascariasis,2015,0
Belgium,BEL,Ascariasis,2019,0
Belgium,BEL,Asthma,2000,2.983772792
Belgium,BEL,Asthma,2005,1.678209016
Belgium,BEL,Asthma,2010,1.392305692
Belgium,BEL,Asthma,2015,1.198035902
Belgium,BEL,Asthma,2019,1.105991086
Belgium,BEL,Autism and Asperger syndrome,2000,0
Belgium,BEL,Autism and Asperger syndrome,2005,0
Belgium,BEL,Autism and Asperger syndrome,2010,0
Belgium,BEL,Autism and Asperger syndrome,2015,0
Belgium,BEL,Autism and Asperger syndrome,2019,0
Belgium,BEL,Back and neck pain,2000,0.201602424
Belgium,BEL,Back and neck pain,2005,0.255288874
Belgium,BEL,Back and neck pain,2010,0.316273856
Belgium,BEL,Back and neck pain,2015,0.607582568
Belgium,BEL,Back and neck pain,2019,0.634071418
Belgium,BEL,Benign prostatic hyperplasia,2000,0.270931233
Belgium,BEL,Benign prostatic hyperplasia,2005,0.299956622
Belgium,BEL,Benign prostatic hyperplasia,2010,0.230911874
Belgium,BEL,Benign prostatic hyperplasia,2015,0.193626299
Belgium,BEL,Benign prostatic hyperplasia,2019,0.172294058
Belgium,BEL,Bipolar disorder,2000,0.049803911
Belgium,BEL,Bipolar disorder,2005,0.048883277
Belgium,BEL,Bipolar disorder,2010,0.027110009
Belgium,BEL,Bipolar disorder,2015,0.094085471
Belgium,BEL,Bipolar disorder,2019,0.105952133
Belgium,BEL,Bladder cancer,2000,8.963976323
Belgium,BEL,Bladder cancer,2005,9.225509541
Belgium,BEL,Bladder cancer,2010,9.98846053
Belgium,BEL,Bladder cancer,2015,9.508440386
Belgium,BEL,Bladder cancer,2019,9.347596012
Belgium,BEL,Brain and nervous system cancers,2000,6.673797345
Belgium,BEL,Brain and nervous system cancers,2005,6.244486652
Belgium,BEL,Brain and nervous system cancers,2010,6.737263038
Belgium,BEL,Brain and nervous system cancers,2015,6.846369321
Belgium,BEL,Brain and nervous system cancers,2019,6.558943365
Belgium,BEL,Breast cancer,2000,26.22768546
Belgium,BEL,Breast cancer,2005,24.4782798
Belgium,BEL,Breast cancer,2010,25.18963614
Belgium,BEL,Breast cancer,2015,22.44556481
Belgium,BEL,Breast cancer,2019,22.40825325
Belgium,BEL,"Cardiomyopathy, myocarditis, endocarditis",2000,9.821982249
Belgium,BEL,"Cardiomyopathy, myocarditis, endocarditis",2005,9.183979564
Belgium,BEL,"Cardiomyopathy, myocarditis, endocarditis",2010,9.93549404
Belgium,BEL,"Cardiomyopathy, myocarditis, endocarditis",2015,9.919313628
Belgium,BEL,"Cardiomyopathy, myocarditis, endocarditis",2019,9.188691714
Belgium,BEL,Cataracts,2000,0
Belgium,BEL,Cataracts,2005,0
Belgium,BEL,Cataracts,2010,0
Belgium,BEL,Cataracts,2015,0
Belgium,BEL,Cataracts,2019,0
Belgium,BEL,Cervix uteri cancer,2000,2.48186432
Belgium,BEL,Cervix uteri cancer,2005,2.535805093
Belgium,BEL,Cervix uteri cancer,2010,2.406968594
Belgium,BEL,Cervix uteri cancer,2015,2.249125965
Belgium,BEL,Cervix uteri cancer,2019,2.102920613
Belgium,BEL,Chagas disease,2000,0
Belgium,BEL,Chagas disease,2005,0
Belgium,BEL,Chagas disease,2010,0
Belgium,BEL,Chagas disease,2015,0
Belgium,BEL,Chagas disease,2019,0
Belgium,BEL,Childhood behavioural disorders,2000,0
Belgium,BEL,Childhood behavioural disorders,2005,0
Belgium,BEL,Childhood behavioural disorders,2010,0
Belgium,BEL,Childhood behavioural disorders,2015,0
Belgium,BEL,Childhood behavioural disorders,2019,0
Belgium,BEL,Chlamydia,2000,0
Belgium,BEL,Chlamydia,2005,0
Belgium,BEL,Chlamydia,2010,0
Belgium,BEL,Chlamydia,2015,0
Belgium,BEL,Chlamydia,2019,0
Belgium,BEL,Chronic obstructive pulmonary disease,2000,63.92699524
Belgium,BEL,Chronic obstructive pulmonary disease,2005,62.92696374
Belgium,BEL,Chronic obstructive pulmonary disease,2010,59.82169276
Belgium,BEL,Chronic obstructive pulmonary disease,2015,59.32399535
Belgium,BEL,Chronic obstructive pulmonary disease,2019,55.78363551
Belgium,BEL,Cirrhosis of the liver,2000,11.88005467
Belgium,BEL,Cirrhosis of the liver,2005,11.19947937
Belgium,BEL,Cirrhosis of the liver,2010,11.35615593
Belgium,BEL,Cirrhosis of the liver,2015,12.53138955
Belgium,BEL,Cirrhosis of the liver,2019,12.41951832
Belgium,BEL,Collective violence and legal intervention,2000,0
Belgium,BEL,Collective violence and legal intervention,2005,0.010204359
Belgium,BEL,Collective violence and legal intervention,2010,0
Belgium,BEL,Collective violence and legal intervention,2015,0
Belgium,BEL,Collective violence and legal intervention,2019,0
Belgium,BEL,Colon and rectum cancers,2000,33.15377025
Belgium,BEL,Colon and rectum cancers,2005,32.43474821
Belgium,BEL,Colon and rectum cancers,2010,31.72260746
Belgium,BEL,Colon and rectum cancers,2015,29.29788543
Belgium,BEL,Colon and rectum cancers,2019,28.8501635
Belgium,BEL,Congenital anomalies,2000,3.02428364
Belgium,BEL,Congenital anomalies,2005,2.317417275
Belgium,BEL,Congenital anomalies,2010,2.968598033
Belgium,BEL,Congenital anomalies,2015,2.478031492
Belgium,BEL,Congenital anomalies,2019,2.438323113
Belgium,BEL,Corpus uteri cancer,2000,3.26236535
Belgium,BEL,Corpus uteri cancer,2005,2.955152882
Belgium,BEL,Corpus uteri cancer,2010,3.287957465
Belgium,BEL,Corpus uteri cancer,2015,3.116000098
Belgium,BEL,Corpus uteri cancer,2019,3.325379585
Belgium,BEL,Cysticercosis,2000,0
Belgium,BEL,Cysticercosis,2005,0
Belgium,BEL,Cysticercosis,2010,0
Belgium,BEL,Cysticercosis,2015,0
Belgium,BEL,Cysticercosis,2019,0
Belgium,BEL,Dengue,2000,0
Belgium,BEL,Dengue,2005,0
Belgium,BEL,Dengue,2010,0
Belgium,BEL,Dengue,2015,0
Belgium,BEL,Dengue,2019,0
Belgium,BEL,Depressive disorders,2000,0
Belgium,BEL,Depressive disorders,2005,0
Belgium,BEL,Depressive disorders,2010,0
Belgium,BEL,Depressive disorders,2015,0
Belgium,BEL,Depressive disorders,2019,0
Belgium,BEL,Diabetes mellitus,2000,13.24275612
Belgium,BEL,Diabetes mellitus,2005,13.9440446
Belgium,BEL,Diabetes mellitus,2010,12.80360776
Belgium,BEL,Diabetes mellitus,2015,10.96850681
Belgium,BEL,Diabetes mellitus,2019,11.00209943
Belgium,BEL,Diarrhoeal diseases,2000,0.82068883
Belgium,BEL,Diarrhoeal diseases,2005,3.074944488
Belgium,BEL,Diarrhoeal diseases,2010,3.997320641
Belgium,BEL,Diarrhoeal diseases,2015,4.34486653
Belgium,BEL,Diarrhoeal diseases,2019,3.615501183
Belgium,BEL,Diphtheria,2000,0
Belgium,BEL,Diphtheria,2005,0
Belgium,BEL,Diphtheria,2010,0
Belgium,BEL,Diphtheria,2015,0
Belgium,BEL,Diphtheria,2019,0
Belgium,BEL,Drowning,2000,0.633925407
Belgium,BEL,Drowning,2005,0.757274276
Belgium,BEL,Drowning,2010,0.688533555
Belgium,BEL,Drowning,2015,0.839379351
Belgium,BEL,Drowning,2019,0.687011408
Belgium,BEL,Drug use disorders,2000,2.093267585
Belgium,BEL,Drug use disorders,2005,2.054967301
Belgium,BEL,Drug use disorders,2010,2.256877006
Belgium,BEL,Drug use disorders,2015,2.383717663
Belgium,BEL,Drug use disorders,2019,2.493696954
Belgium,BEL,Eating disorders,2000,0
Belgium,BEL,Eating disorders,2005,0
Belgium,BEL,Eating disorders,2010,0
Belgium,BEL,Eating disorders,2015,0
Belgium,BEL,Eating disorders,2019,0
Belgium,BEL,Echinococcosis,2000,0
Belgium,BEL,Echinococcosis,2005,0
Belgium,BEL,Echinococcosis,2010,0
Belgium,BEL,Echinococcosis,2015,0
Belgium,BEL,Echinococcosis,2019,0
Belgium,BEL,Encephalitis,2000,0.027523413
Belgium,BEL,Encephalitis,2005,0.023965256
Belgium,BEL,Encephalitis,2010,0.01233458
Belgium,BEL,Encephalitis,2015,0.024291963
Belgium,BEL,Encephalitis,2019,0.010466677
Belgium,BEL,Epilepsy,2000,2.181340416
Belgium,BEL,Epilepsy,2005,2.683573804
Belgium,BEL,Epilepsy,2010,2.801131401
Belgium,BEL,Epilepsy,2015,2.89657699
Belgium,BEL,Epilepsy,2019,3.00816799
Belgium,BEL,Exposure to mechanical forces,2000,0.679159099
Belgium,BEL,Exposure to mechanical forces,2005,0.77725024
Belgium,BEL,Exposure to mechanical forces,2010,0.509008235
Belgium,BEL,Exposure to mechanical forces,2015,0.46292798
Belgium,BEL,Exposure to mechanical forces,2019,0.421064367
Belgium,BEL,Falls,2000,10.74531697
Belgium,BEL,Falls,2005,11.18192095
Belgium,BEL,Falls,2010,14.72513746
Belgium,BEL,Falls,2015,14.92138293
Belgium,BEL,Falls,2019,15.21693728
Belgium,BEL,"Fire, heat and hot substances",2000,0.937471764
Belgium,BEL,"Fire, heat and hot substances",2005,0.731836282
Belgium,BEL,"Fire, heat and hot substances",2010,0.835896728
Belgium,BEL,"Fire, heat and hot substances",2015,0.688845467
Belgium,BEL,"Fire, heat and hot substances",2019,0.651573341
Belgium,BEL,Food-bourne trematodes,2000,0
Belgium,BEL,Food-bourne trematodes,2005,0
Belgium,BEL,Food-bourne trematodes,2010,0
Belgium,BEL,Food-bourne trematodes,2015,0
Belgium,BEL,Food-bourne trematodes,2019,0
Belgium,BEL,Gallbladder and biliary diseases,2000,2.755219944
Belgium,BEL,Gallbladder and biliary diseases,2005,2.573810722
Belgium,BEL,Gallbladder and biliary diseases,2010,3.057055235
Belgium,BEL,Gallbladder and biliary diseases,2015,3.444011077
Belgium,BEL,Gallbladder and biliary diseases,2019,3.395994827
Belgium,BEL,Gallbladder and biliary tract cancer,2000,2.037045915
Belgium,BEL,Gallbladder and biliary tract cancer,2005,1.742287187
Belgium,BEL,Gallbladder and biliary tract cancer,2010,1.858178043
Belgium,BEL,Gallbladder and biliary tract cancer,2015,1.714837644
Belgium,BEL,Gallbladder and biliary tract cancer,2019,1.568092201
Belgium,BEL,Gastritis and duodenitis,2000,0.138832797
Belgium,BEL,Gastritis and duodenitis,2005,0.157935182
Belgium,BEL,Gastritis and duodenitis,2010,0.116919772
Belgium,BEL,Gastritis and duodenitis,2015,0.10611415
Belgium,BEL,Gastritis and duodenitis,2019,0.103897888
Belgium,BEL,Genital herpes,2000,0
Belgium,BEL,Genital herpes,2005,0
Belgium,BEL,Genital herpes,2010,0
Belgium,BEL,Genital herpes,2015,0
Belgium,BEL,Genital herpes,2019,0
Belgium,BEL,Glaucoma,2000,0
Belgium,BEL,Glaucoma,2005,0
Belgium,BEL,Glaucoma,2010,0
Belgium,BEL,Glaucoma,2015,0
Belgium,BEL,Glaucoma,2019,0.003891163
Belgium,BEL,Gonorrhoea,2000,0
Belgium,BEL,Gonorrhoea,2005,0
Belgium,BEL,Gonorrhoea,2010,0
Belgium,BEL,Gonorrhoea,2015,0
Belgium,BEL,Gonorrhoea,2019,0
Belgium,BEL,Gout,2000,0.040004509
Belgium,BEL,Gout,2005,0.019400117
Belgium,BEL,Gout,2010,0.019028891
Belgium,BEL,Gout,2015,0.038967646
Belgium,BEL,Gout,2019,0.054990491
Belgium,BEL,Gynecological diseases,2000,0
Belgium,BEL,Gynecological diseases,2005,0
Belgium,BEL,Gynecological diseases,2010,0
Belgium,BEL,Gynecological diseases,2015,0
Belgium,BEL,Gynecological diseases,2019,0
Belgium,BEL,HIV/AIDS,2000,0.541163374
Belgium,BEL,HIV/AIDS,2005,0.580258048
Belgium,BEL,HIV/AIDS,2010,0.588244728
Belgium,BEL,HIV/AIDS,2015,0.286884541
Belgium,BEL,HIV/AIDS,2019,0.315454958
Belgium,BEL,Hookworm disease,2000,0
Belgium,BEL,Hookworm disease,2005,0
Belgium,BEL,Hookworm disease,2010,0
Belgium,BEL,Hookworm disease,2015,0
Belgium,BEL,Hookworm disease,2019,0
Belgium,BEL,Hypertensive heart disease,2000,6.378752264
Belgium,BEL,Hypertensive heart disease,2005,6.282788624
Belgium,BEL,Hypertensive heart disease,2010,6.175469842
Belgium,BEL,Hypertensive heart disease,2015,6.928371887
Belgium,BEL,Hypertensive heart disease,2019,6.415696168
Belgium,BEL,Idiopathic intellectual disability,2000,0.120269614
Belgium,BEL,Idiopathic intellectual disability,2005,0.137203345
Belgium,BEL,Idiopathic intellectual disability,2010,0.203130536
Belgium,BEL,Idiopathic intellectual disability,2015,0.348752389
Belgium,BEL,Idiopathic intellectual disability,2019,0.276760272
Belgium,BEL,Infertility,2000,0
Belgium,BEL,Infertility,2005,0
Belgium,BEL,Infertility,2010,0
Belgium,BEL,Infertility,2015,0
Belgium,BEL,Infertility,2019,0
Belgium,BEL,Inflammatory bowel disease,2000,1.991448268
Belgium,BEL,Inflammatory bowel disease,2005,2.475004402
Belgium,BEL,Inflammatory bowel disease,2010,1.250394328
Belgium,BEL,Inflammatory bowel disease,2015,1.22098521
Belgium,BEL,Inflammatory bowel disease,2019,1.25256749
Belgium,BEL,Interpersonal violence,2000,2.016794109
Belgium,BEL,Interpersonal violence,2005,1.883597868
Belgium,BEL,Interpersonal violence,2010,1.466869405
Belgium,BEL,Interpersonal violence,2015,1.461457569
Belgium,BEL,Interpersonal violence,2019,1.294977124
Belgium,BEL,Iodine deficiency,2000,0
Belgium,BEL,Iodine deficiency,2005,0
Belgium,BEL,Iodine deficiency,2010,0
Belgium,BEL,Iodine deficiency,2015,0
Belgium,BEL,Iodine deficiency,2019,0
Belgium,BEL,Iron-deficiency anaemia,2000,0.989481918
Belgium,BEL,Iron-deficiency anaemia,2005,1.08706656
Belgium,BEL,Iron-deficiency anaemia,2010,1.327521299
Belgium,BEL,Iron-deficiency anaemia,2015,1.570296603
Belgium,BEL,Iron-deficiency anaemia,2019,1.724287354
Belgium,BEL,Ischaemic heart disease,2000,201.2498895
